route_id,bus_id,route_name,departure_time
0,0,RED_Rithala to Dilshad Garden,328.47
1,1,RED_Rithala to Dilshad Garden,335.63
10,10,RED_Rithala to Dilshad Garden,400.13
100,100,RED_Rithala to Dilshad Garden,1008.4
1000,1000,YELLOW_Huda City Centre to Samaypur Badli,1106.68
10000,10000,RED_Shaheed Sthal (New Bus Adda) to Rithala,961.97
10001,10001,RED_Shaheed Sthal (New Bus Adda) to Rithala,970.17
10002,10002,RED_Shaheed Sthal (New Bus Adda) to Rithala,978.37
10003,10003,RED_Shaheed Sthal (New Bus Adda) to Rithala,986.57
10004,10004,RED_Shaheed Sthal (New Bus Adda) to Rithala,994.77
10005,10005,RED_Shaheed Sthal (New Bus Adda) to Rithala,1002.97
10006,10006,RED_Shaheed Sthal (New Bus Adda) to Rithala,1011.17
10007,10007,RED_Shaheed Sthal (New Bus Adda) to Rithala,1019.37
10008,10008,RED_Shaheed Sthal (New Bus Adda) to Rithala,1027.57
10009,10009,RED_Shaheed Sthal (New Bus Adda) to Rithala,1034.57
1001,1001,YELLOW_Huda City Centre to Samaypur Badli,1111.62
10010,10010,RED_Shaheed Sthal (New Bus Adda) to Rithala,1041.57
10011,10011,RED_Shaheed Sthal (New Bus Adda) to Rithala,1048.57
10012,10012,RED_Shaheed Sthal (New Bus Adda) to Rithala,1055.57
10013,10013,RED_Shaheed Sthal (New Bus Adda) to Rithala,1062.57
10014,10014,RED_Shaheed Sthal (New Bus Adda) to Rithala,1069.57
10015,10015,RED_Shaheed Sthal (New Bus Adda) to Rithala,1076.57
10016,10016,RED_Shaheed Sthal (New Bus Adda) to Rithala,1083.57
10017,10017,RED_Shaheed Sthal (New Bus Adda) to Rithala,1090.57
10018,10018,RED_Shaheed Sthal (New Bus Adda) to Rithala,1097.57
10019,10019,RED_Shaheed Sthal (New Bus Adda) to Rithala,1104.57
1002,1002,YELLOW_Huda City Centre to Samaypur Badli,1116.55
10020,10020,RED_Shaheed Sthal (New Bus Adda) to Rithala,1111.57
10021,10021,RED_Shaheed Sthal (New Bus Adda) to Rithala,1118.57
10022,10022,RED_Shaheed Sthal (New Bus Adda) to Rithala,1125.57
10023,10023,RED_Shaheed Sthal (New Bus Adda) to Rithala,1132.57
10024,10024,RED_Shaheed Sthal (New Bus Adda) to Rithala,1139.57
10025,10025,RED_Shaheed Sthal (New Bus Adda) to Rithala,1146.57
10026,10026,RED_Shaheed Sthal (New Bus Adda) to Rithala,1153.57
10027,10027,RED_Shaheed Sthal (New Bus Adda) to Rithala,1160.57
10028,10028,RED_Shaheed Sthal (New Bus Adda) to Rithala,1167.57
10029,10029,RED_Shaheed Sthal (New Bus Adda) to Rithala,1174.57
1003,1003,YELLOW_Huda City Centre to Samaypur Badli,1121.48
10030,10030,RED_Shaheed Sthal (New Bus Adda) to Rithala,1181.57
10031,10031,RED_Shaheed Sthal (New Bus Adda) to Rithala,1188.57
10032,10032,RED_Shaheed Sthal (New Bus Adda) to Rithala,1195.57
10033,10033,RED_Shaheed Sthal (New Bus Adda) to Rithala,1202.57
10034,10034,RED_Shaheed Sthal (New Bus Adda) to Rithala,1209.57
10035,10035,RED_Shaheed Sthal (New Bus Adda) to Rithala,1216.57
10036,10036,RED_Shaheed Sthal (New Bus Adda) to Rithala,1223.57
10037,10037,RED_Shaheed Sthal (New Bus Adda) to Rithala,1230.57
10038,10038,RED_Shaheed Sthal (New Bus Adda) to Rithala,1237.57
10039,10039,RED_Shaheed Sthal (New Bus Adda) to Rithala,1244.57
1004,1004,YELLOW_Huda City Centre to Samaypur Badli,1126.42
10040,10040,RED_Shaheed Sthal (New Bus Adda) to Rithala,1251.57
10041,10041,RED_Shaheed Sthal (New Bus Adda) to Rithala,1258.57
10042,10042,RED_Shaheed Sthal (New Bus Adda) to Rithala,1265.57
10043,10043,RED_Shaheed Sthal (New Bus Adda) to Rithala,1273.77
10044,10044,RED_Shaheed Sthal (New Bus Adda) to Rithala,1281.97
10045,10045,RED_Shaheed Sthal (New Bus Adda) to Rithala,1290.17
10046,10046,RED_Shaheed Sthal (New Bus Adda) to Rithala,1298.37
10047,10047,RED_Shaheed Sthal (New Bus Adda) to Rithala,1306.57
10048,10048,RED_Shaheed Sthal (New Bus Adda) to Rithala,1314.77
10049,10049,RED_Shaheed Sthal (New Bus Adda) to Rithala,1322.97
1005,1005,YELLOW_Huda City Centre to Samaypur Badli,1131.35
10050,10050,RED_Shaheed Sthal (New Bus Adda) to Rithala,1331.17
10051,10051,RED_Shaheed Sthal (New Bus Adda) to Rithala,1339.37
10052,10052,RED_Shaheed Sthal (New Bus Adda) to Rithala,1347.57
10053,10053,RED_Shaheed Sthal (New Bus Adda) to Rithala,1355.77
10054,10054,RED_Shaheed Sthal (New Bus Adda) to Rithala,1363.97
10055,10055,RED_Shaheed Sthal (New Bus Adda) to Rithala,1372.17
10056,10056,RED_Shaheed Sthal (New Bus Adda) to Rithala,1380.37
10057,10057,RED_Shaheed Sthal (New Bus Adda) to Rithala,1388.57
10058,10058,RED_Shaheed Sthal (New Bus Adda) to Rithala,1396.77
1006,1006,YELLOW_Huda City Centre to Samaypur Badli,1136.28
1007,1007,YELLOW_Huda City Centre to Samaypur Badli,1141.22
1008,1008,YELLOW_Huda City Centre to Samaypur Badli,1146.15
1009,1009,YELLOW_Huda City Centre to Samaypur Badli,1151.08
101,101,RED_Rithala to Dilshad Garden,1015.57
1010,1010,YELLOW_Huda City Centre to Samaypur Badli,1156.02
1011,1011,YELLOW_Huda City Centre to Samaypur Badli,1160.95
1012,1012,YELLOW_Huda City Centre to Samaypur Badli,1165.88
1013,1013,YELLOW_Huda City Centre to Samaypur Badli,1170.82
1014,1014,YELLOW_Huda City Centre to Samaypur Badli,1175.75
1015,1015,YELLOW_Huda City Centre to Samaypur Badli,1180.68
1016,1016,YELLOW_Huda City Centre to Samaypur Badli,1185.62
1017,1017,YELLOW_Huda City Centre to Samaypur Badli,1190.55
1018,1018,YELLOW_Huda City Centre to Samaypur Badli,1195.48
10186,10186,YELLOW_Samaypur Badli to Huda City Centre,350.33
10187,10187,YELLOW_Samaypur Badli to Huda City Centre,356.07
10188,10188,YELLOW_Samaypur Badli to Huda City Centre,361.8
10189,10189,YELLOW_Samaypur Badli to Huda City Centre,367.53
1019,1019,YELLOW_Huda City Centre to Samaypur Badli,1200.42
10190,10190,YELLOW_Samaypur Badli to Huda City Centre,373.27
10191,10191,YELLOW_Samaypur Badli to Huda City Centre,379.0
10192,10192,YELLOW_Samaypur Badli to Huda City Centre,384.73
10193,10193,YELLOW_Samaypur Badli to Huda City Centre,390.47
10194,10194,YELLOW_Samaypur Badli to Huda City Centre,396.2
10195,10195,YELLOW_Samaypur Badli to Huda City Centre,401.93
10196,10196,YELLOW_Samaypur Badli to Huda City Centre,407.67
10197,10197,YELLOW_Samaypur Badli to Huda City Centre,413.4
10198,10198,YELLOW_Samaypur Badli to Huda City Centre,419.13
10199,10199,YELLOW_Samaypur Badli to Huda City Centre,424.87
102,102,RED_Rithala to Dilshad Garden,1022.73
1020,1020,YELLOW_Huda City Centre to Samaypur Badli,1205.35
10200,10200,YELLOW_Samaypur Badli to Huda City Centre,430.6
10201,10201,YELLOW_Samaypur Badli to Huda City Centre,436.33
10202,10202,YELLOW_Samaypur Badli to Huda City Centre,442.07
10203,10203,YELLOW_Samaypur Badli to Huda City Centre,447.8
10204,10204,YELLOW_Samaypur Badli to Huda City Centre,453.53
10205,10205,YELLOW_Samaypur Badli to Huda City Centre,459.27
10206,10206,YELLOW_Samaypur Badli to Huda City Centre,465.0
10207,10207,YELLOW_Samaypur Badli to Huda City Centre,470.73
10208,10208,YELLOW_Samaypur Badli to Huda City Centre,476.47
10209,10209,YELLOW_Samaypur Badli to Huda City Centre,482.2
1021,1021,YELLOW_Huda City Centre to Samaypur Badli,1210.28
10210,10210,YELLOW_Samaypur Badli to Huda City Centre,487.13
10211,10211,YELLOW_Samaypur Badli to Huda City Centre,492.07
10212,10212,YELLOW_Samaypur Badli to Huda City Centre,497.0
10213,10213,YELLOW_Samaypur Badli to Huda City Centre,501.93
10214,10214,YELLOW_Samaypur Badli to Huda City Centre,506.87
10215,10215,YELLOW_Samaypur Badli to Huda City Centre,511.8
10216,10216,YELLOW_Samaypur Badli to Huda City Centre,516.73
10217,10217,YELLOW_Samaypur Badli to Huda City Centre,521.67
10218,10218,YELLOW_Samaypur Badli to Huda City Centre,526.6
10219,10219,YELLOW_Samaypur Badli to Huda City Centre,531.53
1022,1022,YELLOW_Huda City Centre to Samaypur Badli,1215.22
10220,10220,YELLOW_Samaypur Badli to Huda City Centre,536.47
10221,10221,YELLOW_Samaypur Badli to Huda City Centre,541.4
10222,10222,YELLOW_Samaypur Badli to Huda City Centre,546.33
10223,10223,YELLOW_Samaypur Badli to Huda City Centre,551.27
10224,10224,YELLOW_Samaypur Badli to Huda City Centre,556.2
10225,10225,YELLOW_Samaypur Badli to Huda City Centre,561.13
10226,10226,YELLOW_Samaypur Badli to Huda City Centre,566.07
10227,10227,YELLOW_Samaypur Badli to Huda City Centre,571.0
10228,10228,YELLOW_Samaypur Badli to Huda City Centre,575.93
10229,10229,YELLOW_Samaypur Badli to Huda City Centre,580.87
1023,1023,YELLOW_Huda City Centre to Samaypur Badli,1220.15
10230,10230,YELLOW_Samaypur Badli to Huda City Centre,585.8
10231,10231,YELLOW_Samaypur Badli to Huda City Centre,590.73
10232,10232,YELLOW_Samaypur Badli to Huda City Centre,595.67
10233,10233,YELLOW_Samaypur Badli to Huda City Centre,600.6
10234,10234,YELLOW_Samaypur Badli to Huda City Centre,605.53
10235,10235,YELLOW_Samaypur Badli to Huda City Centre,610.47
10236,10236,YELLOW_Samaypur Badli to Huda City Centre,615.4
10237,10237,YELLOW_Samaypur Badli to Huda City Centre,620.33
10238,10238,YELLOW_Samaypur Badli to Huda City Centre,625.27
10239,10239,YELLOW_Samaypur Badli to Huda City Centre,630.2
1024,1024,YELLOW_Huda City Centre to Samaypur Badli,1225.08
10240,10240,YELLOW_Samaypur Badli to Huda City Centre,635.13
10241,10241,YELLOW_Samaypur Badli to Huda City Centre,640.07
10242,10242,YELLOW_Samaypur Badli to Huda City Centre,645.0
10243,10243,YELLOW_Samaypur Badli to Huda City Centre,649.93
10244,10244,YELLOW_Samaypur Badli to Huda City Centre,654.87
10245,10245,YELLOW_Samaypur Badli to Huda City Centre,659.8
10246,10246,YELLOW_Samaypur Badli to Huda City Centre,664.73
10247,10247,YELLOW_Samaypur Badli to Huda City Centre,669.67
10248,10248,YELLOW_Samaypur Badli to Huda City Centre,674.6
10249,10249,YELLOW_Samaypur Badli to Huda City Centre,679.53
1025,1025,YELLOW_Huda City Centre to Samaypur Badli,1230.02
10250,10250,YELLOW_Samaypur Badli to Huda City Centre,684.47
10251,10251,YELLOW_Samaypur Badli to Huda City Centre,689.4
10252,10252,YELLOW_Samaypur Badli to Huda City Centre,694.33
10253,10253,YELLOW_Samaypur Badli to Huda City Centre,699.27
10254,10254,YELLOW_Samaypur Badli to Huda City Centre,704.2
10255,10255,YELLOW_Samaypur Badli to Huda City Centre,709.13
10256,10256,YELLOW_Samaypur Badli to Huda City Centre,714.07
10257,10257,YELLOW_Samaypur Badli to Huda City Centre,719.0
10258,10258,YELLOW_Samaypur Badli to Huda City Centre,723.93
10259,10259,YELLOW_Samaypur Badli to Huda City Centre,729.67
1026,1026,YELLOW_Huda City Centre to Samaypur Badli,1234.95
10260,10260,YELLOW_Samaypur Badli to Huda City Centre,735.4
10261,10261,YELLOW_Samaypur Badli to Huda City Centre,741.13
10262,10262,YELLOW_Samaypur Badli to Huda City Centre,746.87
10263,10263,YELLOW_Samaypur Badli to Huda City Centre,752.6
10264,10264,YELLOW_Samaypur Badli to Huda City Centre,758.33
10265,10265,YELLOW_Samaypur Badli to Huda City Centre,764.07
10266,10266,YELLOW_Samaypur Badli to Huda City Centre,769.8
10267,10267,YELLOW_Samaypur Badli to Huda City Centre,775.53
10268,10268,YELLOW_Samaypur Badli to Huda City Centre,781.27
10269,10269,YELLOW_Samaypur Badli to Huda City Centre,787.0
1027,1027,YELLOW_Huda City Centre to Samaypur Badli,1239.88
10270,10270,YELLOW_Samaypur Badli to Huda City Centre,792.73
10271,10271,YELLOW_Samaypur Badli to Huda City Centre,798.47
10272,10272,YELLOW_Samaypur Badli to Huda City Centre,804.2
10273,10273,YELLOW_Samaypur Badli to Huda City Centre,809.93
10274,10274,YELLOW_Samaypur Badli to Huda City Centre,815.67
10275,10275,YELLOW_Samaypur Badli to Huda City Centre,821.4
10276,10276,YELLOW_Samaypur Badli to Huda City Centre,827.13
10277,10277,YELLOW_Samaypur Badli to Huda City Centre,832.87
10278,10278,YELLOW_Samaypur Badli to Huda City Centre,838.6
10279,10279,YELLOW_Samaypur Badli to Huda City Centre,844.33
1028,1028,YELLOW_Huda City Centre to Samaypur Badli,1244.82
10280,10280,YELLOW_Samaypur Badli to Huda City Centre,850.07
10281,10281,YELLOW_Samaypur Badli to Huda City Centre,855.8
10282,10282,YELLOW_Samaypur Badli to Huda City Centre,861.53
10283,10283,YELLOW_Samaypur Badli to Huda City Centre,867.27
10284,10284,YELLOW_Samaypur Badli to Huda City Centre,873.0
10285,10285,YELLOW_Samaypur Badli to Huda City Centre,878.73
10286,10286,YELLOW_Samaypur Badli to Huda City Centre,884.47
10287,10287,YELLOW_Samaypur Badli to Huda City Centre,890.2
10288,10288,YELLOW_Samaypur Badli to Huda City Centre,895.93
10289,10289,YELLOW_Samaypur Badli to Huda City Centre,901.67
1029,1029,YELLOW_Huda City Centre to Samaypur Badli,1249.75
10290,10290,YELLOW_Samaypur Badli to Huda City Centre,907.4
10291,10291,YELLOW_Samaypur Badli to Huda City Centre,913.13
10292,10292,YELLOW_Samaypur Badli to Huda City Centre,918.87
10293,10293,YELLOW_Samaypur Badli to Huda City Centre,924.6
10294,10294,YELLOW_Samaypur Badli to Huda City Centre,930.33
10295,10295,YELLOW_Samaypur Badli to Huda City Centre,936.07
10296,10296,YELLOW_Samaypur Badli to Huda City Centre,941.8
10297,10297,YELLOW_Samaypur Badli to Huda City Centre,947.53
10298,10298,YELLOW_Samaypur Badli to Huda City Centre,953.27
10299,10299,YELLOW_Samaypur Badli to Huda City Centre,959.0
103,103,RED_Rithala to Dilshad Garden,1028.93
1030,1030,YELLOW_Huda City Centre to Samaypur Badli,1254.68
10300,10300,YELLOW_Samaypur Badli to Huda City Centre,964.73
10301,10301,YELLOW_Samaypur Badli to Huda City Centre,970.47
10302,10302,YELLOW_Samaypur Badli to Huda City Centre,976.2
10303,10303,YELLOW_Samaypur Badli to Huda City Centre,981.93
10304,10304,YELLOW_Samaypur Badli to Huda City Centre,987.67
10305,10305,YELLOW_Samaypur Badli to Huda City Centre,993.4
10306,10306,YELLOW_Samaypur Badli to Huda City Centre,999.13
10307,10307,YELLOW_Samaypur Badli to Huda City Centre,1004.87
10308,10308,YELLOW_Samaypur Badli to Huda City Centre,1010.6
10309,10309,YELLOW_Samaypur Badli to Huda City Centre,1016.33
1031,1031,YELLOW_Huda City Centre to Samaypur Badli,1259.62
10310,10310,YELLOW_Samaypur Badli to Huda City Centre,1022.07
10311,10311,YELLOW_Samaypur Badli to Huda City Centre,1027.0
10312,10312,YELLOW_Samaypur Badli to Huda City Centre,1031.93
10313,10313,YELLOW_Samaypur Badli to Huda City Centre,1036.87
10314,10314,YELLOW_Samaypur Badli to Huda City Centre,1041.8
10315,10315,YELLOW_Samaypur Badli to Huda City Centre,1046.73
10316,10316,YELLOW_Samaypur Badli to Huda City Centre,1051.67
10317,10317,YELLOW_Samaypur Badli to Huda City Centre,1056.6
10318,10318,YELLOW_Samaypur Badli to Huda City Centre,1061.53
10319,10319,YELLOW_Samaypur Badli to Huda City Centre,1066.47
1032,1032,YELLOW_Huda City Centre to Samaypur Badli,1264.55
10320,10320,YELLOW_Samaypur Badli to Huda City Centre,1071.4
10321,10321,YELLOW_Samaypur Badli to Huda City Centre,1076.33
10322,10322,YELLOW_Samaypur Badli to Huda City Centre,1081.27
10323,10323,YELLOW_Samaypur Badli to Huda City Centre,1086.2
10324,10324,YELLOW_Samaypur Badli to Huda City Centre,1091.13
10325,10325,YELLOW_Samaypur Badli to Huda City Centre,1096.07
10326,10326,YELLOW_Samaypur Badli to Huda City Centre,1101.0
10327,10327,YELLOW_Samaypur Badli to Huda City Centre,1105.93
10328,10328,YELLOW_Samaypur Badli to Huda City Centre,1110.87
10329,10329,YELLOW_Samaypur Badli to Huda City Centre,1115.8
1033,1033,YELLOW_Huda City Centre to Samaypur Badli,1270.28
10330,10330,YELLOW_Samaypur Badli to Huda City Centre,1120.73
10331,10331,YELLOW_Samaypur Badli to Huda City Centre,1125.67
10332,10332,YELLOW_Samaypur Badli to Huda City Centre,1130.6
10333,10333,YELLOW_Samaypur Badli to Huda City Centre,1135.53
10334,10334,YELLOW_Samaypur Badli to Huda City Centre,1140.47
10335,10335,YELLOW_Samaypur Badli to Huda City Centre,1145.4
10336,10336,YELLOW_Samaypur Badli to Huda City Centre,1150.33
10337,10337,YELLOW_Samaypur Badli to Huda City Centre,1155.27
10338,10338,YELLOW_Samaypur Badli to Huda City Centre,1160.2
10339,10339,YELLOW_Samaypur Badli to Huda City Centre,1165.13
1034,1034,YELLOW_Huda City Centre to Samaypur Badli,1276.02
10340,10340,YELLOW_Samaypur Badli to Huda City Centre,1170.07
10341,10341,YELLOW_Samaypur Badli to Huda City Centre,1175.0
10342,10342,YELLOW_Samaypur Badli to Huda City Centre,1179.93
10343,10343,YELLOW_Samaypur Badli to Huda City Centre,1184.87
10344,10344,YELLOW_Samaypur Badli to Huda City Centre,1189.8
10345,10345,YELLOW_Samaypur Badli to Huda City Centre,1194.73
10346,10346,YELLOW_Samaypur Badli to Huda City Centre,1199.67
10347,10347,YELLOW_Samaypur Badli to Huda City Centre,1204.6
10348,10348,YELLOW_Samaypur Badli to Huda City Centre,1209.53
10349,10349,YELLOW_Samaypur Badli to Huda City Centre,1214.47
1035,1035,YELLOW_Huda City Centre to Samaypur Badli,1281.75
10350,10350,YELLOW_Samaypur Badli to Huda City Centre,1219.4
10351,10351,YELLOW_Samaypur Badli to Huda City Centre,1224.33
10352,10352,YELLOW_Samaypur Badli to Huda City Centre,1229.27
10353,10353,YELLOW_Samaypur Badli to Huda City Centre,1234.2
10354,10354,YELLOW_Samaypur Badli to Huda City Centre,1239.13
10355,10355,YELLOW_Samaypur Badli to Huda City Centre,1244.07
10356,10356,YELLOW_Samaypur Badli to Huda City Centre,1249.0
10357,10357,YELLOW_Samaypur Badli to Huda City Centre,1253.93
10358,10358,YELLOW_Samaypur Badli to Huda City Centre,1258.87
10359,10359,YELLOW_Samaypur Badli to Huda City Centre,1263.8
1036,1036,YELLOW_Huda City Centre to Samaypur Badli,1287.48
10360,10360,YELLOW_Samaypur Badli to Huda City Centre,1269.53
10361,10361,YELLOW_Samaypur Badli to Huda City Centre,1275.27
10362,10362,YELLOW_Samaypur Badli to Huda City Centre,1281.0
10363,10363,YELLOW_Samaypur Badli to Huda City Centre,1286.73
10364,10364,YELLOW_Samaypur Badli to Huda City Centre,1292.47
10365,10365,YELLOW_Samaypur Badli to Huda City Centre,1298.2
10366,10366,YELLOW_Samaypur Badli to Huda City Centre,1303.93
10367,10367,YELLOW_Samaypur Badli to Huda City Centre,1309.67
10368,10368,YELLOW_Samaypur Badli to Huda City Centre,1315.4
10369,10369,YELLOW_Samaypur Badli to Huda City Centre,1321.13
1037,1037,YELLOW_Huda City Centre to Samaypur Badli,1293.22
10370,10370,YELLOW_Samaypur Badli to Huda City Centre,1326.87
10371,10371,YELLOW_Samaypur Badli to Huda City Centre,1332.6
10372,10372,YELLOW_Samaypur Badli to Huda City Centre,1338.33
10373,10373,YELLOW_Samaypur Badli to Huda City Centre,1344.07
10374,10374,YELLOW_Samaypur Badli to Huda City Centre,1349.8
10375,10375,YELLOW_Samaypur Badli to Huda City Centre,1355.53
10376,10376,YELLOW_Samaypur Badli to Huda City Centre,1361.27
10377,10377,YELLOW_Samaypur Badli to Huda City Centre,1367.0
10378,10378,YELLOW_Samaypur Badli to Huda City Centre,1372.73
10379,10379,YELLOW_Samaypur Badli to Huda City Centre,1378.47
1038,1038,YELLOW_Huda City Centre to Samaypur Badli,1298.95
10380,10380,YELLOW_Samaypur Badli to Huda City Centre,1384.2
10381,10381,YELLOW_Samaypur Badli to Huda City Centre,1389.93
10382,10382,YELLOW_Samaypur Badli to Huda City Centre,1395.67
1039,1039,YELLOW_Huda City Centre to Samaypur Badli,1304.68
104,104,RED_Rithala to Dilshad Garden,1035.13
1040,1040,YELLOW_Huda City Centre to Samaypur Badli,1310.42
1041,1041,YELLOW_Huda City Centre to Samaypur Badli,1316.15
1042,1042,YELLOW_Huda City Centre to Samaypur Badli,1321.88
1043,1043,YELLOW_Huda City Centre to Samaypur Badli,1327.62
1044,1044,YELLOW_Huda City Centre to Samaypur Badli,1333.35
1045,1045,YELLOW_Huda City Centre to Samaypur Badli,1339.08
1046,1046,YELLOW_Huda City Centre to Samaypur Badli,1344.82
1047,1047,YELLOW_Huda City Centre to Samaypur Badli,1350.55
1048,1048,YELLOW_Huda City Centre to Samaypur Badli,1356.28
1049,1049,YELLOW_Huda City Centre to Samaypur Badli,1362.02
105,105,RED_Rithala to Dilshad Garden,1041.33
1050,1050,YELLOW_Huda City Centre to Samaypur Badli,1367.75
1051,1051,YELLOW_Huda City Centre to Samaypur Badli,1373.48
1052,1052,YELLOW_Huda City Centre to Samaypur Badli,1379.22
1053,1053,YELLOW_Huda City Centre to Samaypur Badli,1384.95
1054,1054,YELLOW_Huda City Centre to Samaypur Badli,1390.68
1055,1055,YELLOW_Huda City Centre to Samaypur Badli,1396.42
1056,1056,YELLOW_Huda City Centre to Samaypur Badli,1402.15
1057,1057,YELLOW_Huda City Centre to Samaypur Badli,1407.88
1058,1058,YELLOW_Huda City Centre to Samaypur Badli,1413.62
1059,1059,YELLOW_Huda City Centre to Samaypur Badli,1419.35
106,106,RED_Rithala to Dilshad Garden,1047.53
107,107,RED_Rithala to Dilshad Garden,1053.73
10736,10736,YELLOW_Vishwavidyalaya to Qutab Minar,360.33
10737,10737,YELLOW_Vishwavidyalaya to Qutab Minar,364.52
10738,10738,YELLOW_Vishwavidyalaya to Qutab Minar,368.7
10739,10739,YELLOW_Vishwavidyalaya to Qutab Minar,372.88
10740,10740,YELLOW_Vishwavidyalaya to Qutab Minar,377.07
10741,10741,YELLOW_Vishwavidyalaya to Qutab Minar,381.25
10742,10742,YELLOW_Vishwavidyalaya to Qutab Minar,385.43
10743,10743,YELLOW_Vishwavidyalaya to Qutab Minar,389.62
10744,10744,YELLOW_Vishwavidyalaya to Qutab Minar,393.8
10745,10745,YELLOW_Vishwavidyalaya to Qutab Minar,397.98
10746,10746,YELLOW_Vishwavidyalaya to Qutab Minar,402.17
10747,10747,YELLOW_Vishwavidyalaya to Qutab Minar,406.35
10748,10748,YELLOW_Vishwavidyalaya to Qutab Minar,410.53
10749,10749,YELLOW_Vishwavidyalaya to Qutab Minar,414.72
10750,10750,YELLOW_Vishwavidyalaya to Qutab Minar,418.9
10751,10751,YELLOW_Vishwavidyalaya to Qutab Minar,423.08
10752,10752,YELLOW_Vishwavidyalaya to Qutab Minar,427.27
10753,10753,YELLOW_Vishwavidyalaya to Qutab Minar,431.45
10754,10754,YELLOW_Vishwavidyalaya to Qutab Minar,435.63
10755,10755,YELLOW_Vishwavidyalaya to Qutab Minar,439.82
10756,10756,YELLOW_Vishwavidyalaya to Qutab Minar,444.0
10757,10757,YELLOW_Vishwavidyalaya to Qutab Minar,448.18
10758,10758,YELLOW_Vishwavidyalaya to Qutab Minar,452.37
10759,10759,YELLOW_Vishwavidyalaya to Qutab Minar,456.55
10760,10760,YELLOW_Vishwavidyalaya to Qutab Minar,460.73
10761,10761,YELLOW_Vishwavidyalaya to Qutab Minar,464.92
10762,10762,YELLOW_Vishwavidyalaya to Qutab Minar,469.1
10763,10763,YELLOW_Vishwavidyalaya to Qutab Minar,473.28
10764,10764,YELLOW_Vishwavidyalaya to Qutab Minar,477.47
10765,10765,YELLOW_Vishwavidyalaya to Qutab Minar,481.65
10766,10766,YELLOW_Vishwavidyalaya to Qutab Minar,486.58
10767,10767,YELLOW_Vishwavidyalaya to Qutab Minar,491.52
10768,10768,YELLOW_Vishwavidyalaya to Qutab Minar,496.45
10769,10769,YELLOW_Vishwavidyalaya to Qutab Minar,501.38
10770,10770,YELLOW_Vishwavidyalaya to Qutab Minar,506.32
10771,10771,YELLOW_Vishwavidyalaya to Qutab Minar,511.25
10772,10772,YELLOW_Vishwavidyalaya to Qutab Minar,516.18
10773,10773,YELLOW_Vishwavidyalaya to Qutab Minar,521.12
10774,10774,YELLOW_Vishwavidyalaya to Qutab Minar,526.05
10775,10775,YELLOW_Vishwavidyalaya to Qutab Minar,530.98
10776,10776,YELLOW_Vishwavidyalaya to Qutab Minar,535.92
10777,10777,YELLOW_Vishwavidyalaya to Qutab Minar,540.85
10778,10778,YELLOW_Vishwavidyalaya to Qutab Minar,545.78
10779,10779,YELLOW_Vishwavidyalaya to Qutab Minar,550.72
10780,10780,YELLOW_Vishwavidyalaya to Qutab Minar,555.65
10781,10781,YELLOW_Vishwavidyalaya to Qutab Minar,560.58
10782,10782,YELLOW_Vishwavidyalaya to Qutab Minar,565.52
10783,10783,YELLOW_Vishwavidyalaya to Qutab Minar,570.45
10784,10784,YELLOW_Vishwavidyalaya to Qutab Minar,575.38
10785,10785,YELLOW_Vishwavidyalaya to Qutab Minar,580.32
10786,10786,YELLOW_Vishwavidyalaya to Qutab Minar,585.25
10787,10787,YELLOW_Vishwavidyalaya to Qutab Minar,590.18
10788,10788,YELLOW_Vishwavidyalaya to Qutab Minar,595.12
10789,10789,YELLOW_Vishwavidyalaya to Qutab Minar,600.05
10790,10790,YELLOW_Vishwavidyalaya to Qutab Minar,604.98
10791,10791,YELLOW_Vishwavidyalaya to Qutab Minar,609.92
10792,10792,YELLOW_Vishwavidyalaya to Qutab Minar,614.85
10793,10793,YELLOW_Vishwavidyalaya to Qutab Minar,619.78
10794,10794,YELLOW_Vishwavidyalaya to Qutab Minar,624.72
10795,10795,YELLOW_Vishwavidyalaya to Qutab Minar,629.65
10796,10796,YELLOW_Vishwavidyalaya to Qutab Minar,634.58
10797,10797,YELLOW_Vishwavidyalaya to Qutab Minar,639.52
10798,10798,YELLOW_Vishwavidyalaya to Qutab Minar,644.45
10799,10799,YELLOW_Vishwavidyalaya to Qutab Minar,649.38
108,108,RED_Rithala to Dilshad Garden,1059.93
10800,10800,YELLOW_Vishwavidyalaya to Qutab Minar,654.32
10801,10801,YELLOW_Vishwavidyalaya to Qutab Minar,659.25
10802,10802,YELLOW_Vishwavidyalaya to Qutab Minar,664.18
10803,10803,YELLOW_Vishwavidyalaya to Qutab Minar,669.12
10804,10804,YELLOW_Vishwavidyalaya to Qutab Minar,674.05
10805,10805,YELLOW_Vishwavidyalaya to Qutab Minar,678.98
10806,10806,YELLOW_Vishwavidyalaya to Qutab Minar,683.92
10807,10807,YELLOW_Vishwavidyalaya to Qutab Minar,688.85
10808,10808,YELLOW_Vishwavidyalaya to Qutab Minar,693.78
10809,10809,YELLOW_Vishwavidyalaya to Qutab Minar,698.72
10810,10810,YELLOW_Vishwavidyalaya to Qutab Minar,703.65
10811,10811,YELLOW_Vishwavidyalaya to Qutab Minar,708.58
10812,10812,YELLOW_Vishwavidyalaya to Qutab Minar,713.52
10813,10813,YELLOW_Vishwavidyalaya to Qutab Minar,718.45
10814,10814,YELLOW_Vishwavidyalaya to Qutab Minar,723.38
10815,10815,YELLOW_Vishwavidyalaya to Qutab Minar,727.57
